Adult Mortality,BMI,HIV/AIDS,GDP,Income composition of resources,Schooling,Diphtheria,thinness  1-19 years,Life expectancy
198.0,27.7,0.5,134.326189,0.546,10.6,96.0,6.0,66.6
24.0,26.9,0.5,1129.754961,0.542,10.6,98.0,6.1,66.2
21.0,26.2,0.9,199.57146,0.533,10.1,98.0,6.3,65.8
215.0,25.4,0.9,1126.46212,0.531,10.4,99.0,6.5,65.4
217.0,24.7,1.2,894.927988,0.527,10.3,97.0,6.7,65.1
22.0,24.0,1.2,843.89447,0.521,10.2,97.0,6.9,64.7
222.0,23.4,1.6,81.86157,0.514,10.0,97.0,7.0,64.3
224.0,22.8,1.6,693.345683,0.509,9.8,96.0,7.2,63.8
225.0,22.2,1.6,649.342153,0.504,9.7,94.0,7.4,63.4
226.0,21.7,1.4,555.8185378,0.501,9.6,92.0,7.6,63.1
225.0,21.1,1.5,51.216381,0.497,9.4,92.0,7.8,62.8
224.0,2.7,1.5,1764.97387,0.488,9.3,82.0,8.0,62.6
88.0,68.2,0.1,2732.86172,0.845,16.1,98.0,7.8,74.5
88.0,67.3,0.1,24575.434,0.841,15.8,98.0,7.7,74.4
89.0,66.4,0.1,24934.38614,0.83,15.2,98.0,7.6,74.3
9.0,65.6,0.1,2533.9462,0.818,14.5,98.0,7.5,74.1
92.0,64.7,0.1,2377.74739,0.804,13.9,98.0,7.4,73.9
94.0,63.9,0.1,19259.58726,0.792,13.3,98.0,7.3,73.7
97.0,63.1,0.1,1694.2931,0.787,13.0,98.0,7.3,73.4
98.0,62.4,0.1,237.83234,0.779,12.8,98.0,7.2,73.3
99.0,61.6,0.1,16472.1665,0.773,12.7,96.0,7.2,73.2
1.0,6.9,0.1,15334.66994,0.767,12.5,96.0,7.2,73.2
11.0,6.2,0.1,13739.82945,0.761,12.4,96.0,7.2,73.1
12.0,59.4,0.1,11138.8746,0.754,12.3,96.0,7.2,73.1
13.0,58.5,0.1,9567.458285,0.747,12.2,95.0,7.2,73.0
15.0,57.7,0.1,8655.311531,0.745,12.1,95.0,7.3,72.9
17.0,56.9,0.1,8643.4944,0.742,12.0,97.0,7.3,72.8
11.0,56.2,0.1,9126.954277,0.737,11.8,95.0,7.3,72.6
188.0,24.3,0.3,98.7256145,0.491,9.5,89.0,9.5,66.7
192.0,23.8,0.3,152.443873,0.483,9.1,89.0,9.7,66.4
196.0,23.2,0.3,148.912351,0.474,8.7,92.0,9.9,66.0
2.0,22.7,0.4,136.4518,0.463,8.3,91.0,1.0,65.6
26.0,22.2,0.4,18.25321,0.455,7.9,92.0,1.2,64.9
212.0,21.7,0.4,11.631377,0.449,7.7,89.0,1.4,64.3
219.0,21.2,0.5,12.566464,0.444,7.5,86.0,1.6,63.5
225.0,2.8,0.6,11.33678,0.435,7.1,88.0,1.8,62.8
23.0,2.3,0.7,95.3978522,0.425,6.8,94.0,11.0,62.1
236.0,19.9,0.7,89.838296,0.422,6.6,89.0,11.2,61.3
242.0,19.5,0.7,773.8698713,0.415,6.4,84.0,11.4,65.0
247.0,19.1,0.7,733.581811,0.408,6.2,87.0,11.6,59.7
251.0,18.7,0.7,642.7663113,0.401,5.9,73.0,11.8,59.0
252.0,18.3,0.7,513.26227,0.397,5.7,6.0,12.0,58.4
251.0,17.9,0.6,481.287397,0.381,5.4,52.0,12.1,57.9
25.0,17.5,0.5,473.45338,0.378,5.2,52.0,12.3,57.5
121.0,6.0,0.1,5237.255334,0.775,14.4,95.0,2.0,75.6
123.0,59.4,0.1,62.173221,0.771,14.3,93.0,2.1,75.4
122.0,58.9,0.1,6353.826383,0.766,14.1,95.0,2.1,75.3
126.0,58.3,0.1,5659.3824,0.767,14.0,91.0,2.1,74.9
127.0,57.7,0.1,6423.291783,0.757,13.5,94.0,2.2,74.6
128.0,57.0,0.1,5411.87744,0.755,13.6,91.0,2.2,74.4
131.0,56.4,0.1,5821.35397,0.754,13.6,95.0,2.3,74.1
132.0,55.8,0.1,671.773913,0.749,13.5,95.0,2.3,74.0
132.0,55.1,0.1,5458.121718,0.743,13.5,94.0,2.4,73.8
133.0,54.5,0.1,4129.758741,0.739,13.4,92.0,2.5,73.6
135.0,53.9,0.1,3528.1318,0.73,13.2,98.0,2.5,73.0
134.0,53.3,0.1,3331.228766,0.72,13.1,88.0,2.6,73.0
134.0,52.8,0.1,2832.49652,0.715,13.0,89.0,2.7,73.0
133.0,52.2,0.1,2149.9944,0.715,13.2,95.0,2.7,72.9
135.0,51.7,0.1,1634.87561,0.709,13.1,93.0,2.8,73.1
141.0,51.2,0.1,87.1365252,0.702,13.0,95.0,2.8,72.6
168.0,37.4,0.1,1539.464,0.781,14.1,97.0,5.7,73.2
17.0,36.2,0.1,1557.77892,0.766,13.2,99.0,5.7,73.0
172.0,35.5,0.1,15687.34795,0.762,13.5,98.0,5.7,72.9
174.0,34.8,0.1,12845.17363,0.755,13.5,98.0,5.7,72.7
177.0,34.2,0.1,12189.9516,0.744,13.3,99.0,5.7,72.6
18.0,33.5,0.1,184.68447,0.74,13.2,99.0,5.8,72.4
182.0,32.4,0.1,976.9566,0.739,13.2,99.0,5.8,72.3
184.0,31.8,0.1,11122.8627,0.739,13.2,99.0,5.9,72.2
185.0,31.2,0.1,12154.82994,0.733,13.1,99.0,5.9,72.2
185.0,3.7,0.1,1214.39987,0.728,13.1,99.0,5.9,72.2
185.0,3.1,0.1,1192.5174,0.712,12.1,99.0,6.0,72.2
186.0,29.2,0.1,1176.65871,0.715,12.3,99.0,6.0,72.1
185.0,28.7,0.1,8524.961236,0.713,12.1,99.0,6.1,72.1
186.0,28.1,0.1,8331.261997,0.712,12.1,99.0,6.1,72.1
187.0,27.6,0.1,7663.1378,0.714,12.2,96.0,6.2,72.0
188.0,27.1,0.1,7578.85153,0.0,12.3,98.0,6.3,71.8
413.0,24.4,0.5,587.538233,0.431,9.5,86.0,7.4,51.0
463.0,23.8,0.6,78.4394757,0.426,9.5,83.0,7.5,48.1
47.0,23.3,0.8,71.8186998,0.413,9.3,92.0,7.7,54.0
411.0,22.7,0.9,561.8984239,0.401,9.1,91.0,7.9,49.7
418.0,22.2,1.3,445.525,0.392,8.9,89.0,8.1,48.9
424.0,21.7,1.6,45.128418,0.384,8.7,86.0,8.3,48.1
433.0,21.2,1.7,394.5932439,0.375,8.5,84.0,8.5,47.1
441.0,2.7,1.9,46.3759178,0.367,8.3,77.0,8.7,46.2
45.0,2.2,2.2,358.8274716,0.357,8.2,64.0,8.9,45.3
464.0,19.7,2.2,322.313468,0.348,8.0,64.0,9.1,44.3
48.0,19.2,2.2,287.6891942,0.341,7.8,65.0,9.3,43.3
496.0,18.8,2.1,263.145817,0.332,7.6,65.0,9.5,42.3
57.0,18.4,1.9,263.7618312,0.322,7.4,73.0,9.7,41.5
513.0,17.9,1.7,249.939542,0.306,7.2,53.0,9.9,48.0
519.0,17.5,1.5,227.779471,0.302,7.0,38.0,1.1,41.0
533.0,17.2,1.2,139.3147734,0.292,6.7,44.0,1.3,39.0
55.0,33.2,0.1,53629.73746,0.924,15.4,96.0,2.2,83.1
56.0,32.9,0.1,56336.7234,0.922,15.4,96.0,2.2,82.9
57.0,32.7,0.1,5629.18914,0.92,15.4,97.0,2.2,82.7
59.0,32.4,0.1,54431.16199,0.917,15.4,97.0,2.2,82.5
6.0,32.1,0.1,53166.67581,0.911,15.2,96.0,2.1,82.2
61.0,31.8,0.1,46569.67951,0.889,14.5,96.0,2.1,82.0
62.0,31.5,0.1,38577.55822,0.887,14.4,97.0,2.1,81.7
64.0,31.2,0.1,39721.4818,0.88,14.2,97.0,2.1,81.4
65.0,3.9,0.1,39223.58187,0.873,14.1,97.0,2.1,81.1
66.0,3.5,0.1,33579.85948,0.839,13.9,95.0,2.1,87.0
69.0,3.2,0.1,29869.85398,0.821,12.6,96.0,2.1,82.0
71.0,29.9,0.1,2745.27136,0.82,12.7,95.0,2.1,79.7
73.0,29.6,0.1,23573.6284,0.819,12.7,96.0,2.1,79.3
74.0,29.2,0.1,2216.83279,0.818,12.6,94.0,2.1,79.0
76.0,28.9,0.1,21577.7823,0.82,12.7,96.0,2.1,78.7
78.0,28.5,0.1,23792.677,0.81,12.5,98.0,2.1,78.3
19.0,59.1,0.1,1764.97387,0.842,15.0,96.0,1.2,76.7
113.0,58.4,0.1,1764.97387,0.841,15.1,97.0,1.2,76.4
114.0,57.8,0.1,1764.97387,0.838,15.0,98.0,1.2,76.1
118.0,57.2,0.1,1764.97387,0.835,15.0,99.0,1.2,75.8
122.0,56.5,0.1,1764.97387,0.829,15.0,99.0,1.2,75.6
124.0,55.9,0.1,1764.97387,0.822,15.0,99.0,1.3,75.1
131.0,55.3,0.1,1764.97387,0.82,14.9,99.0,1.3,75.0
136.0,54.8,0.1,1764.97387,0.813,14.8,99.0,1.3,74.7
14.0,54.2,0.1,1764.97387,0.802,14.5,99.0,1.3,74.4
138.0,53.7,0.1,1764.97387,0.793,14.3,99.0,1.4,74.3
141.0,53.1,0.1,1764.97387,0.784,14.0,99.0,1.4,74.0
138.0,52.6,0.1,1764.97387,0.776,13.8,99.0,1.4,74.1
144.0,52.1,0.1,1764.97387,0.771,13.6,99.0,1.5,73.8
145.0,51.6,0.1,1764.97387,0.763,13.3,99.0,1.5,73.7
145.0,51.1,0.1,1764.97387,0.763,13.3,99.0,1.5,73.3
147.0,5.7,0.1,1764.97387,0.761,13.0,99.0,1.6,73.0
74.0,6.1,0.1,2729.86383,0.888,17.3,95.0,1.4,88.0
76.0,59.5,0.1,242.67286,0.888,17.6,95.0,1.4,87.0
78.0,58.9,0.1,2315.31799,0.878,16.8,95.0,1.4,85.0
81.0,58.2,0.1,22486.47167,0.877,16.8,96.0,1.5,82.0
84.0,57.6,0.1,24985.24827,0.876,17.0,96.0,1.6,79.8
87.0,57.0,0.1,23437.4722,0.872,16.9,96.0,1.6,79.5
9.0,56.4,0.1,24633.79785,0.873,16.9,96.0,1.7,79.1
96.0,55.8,0.1,2751.8127,0.869,16.9,97.0,1.7,78.9
12.0,55.2,0.1,23841.31792,0.865,16.8,97.0,1.8,78.3
17.0,54.7,0.1,19726.1265,0.858,16.7,97.0,1.8,78.1
14.0,54.1,0.1,18169.1891,0.853,16.3,95.0,1.9,77.5
113.0,53.5,0.1,1726.9151,0.85,16.6,94.0,2.0,77.2
119.0,52.9,0.1,1488.47154,0.843,16.1,95.0,2.0,76.5
117.0,52.3,0.1,11814.9994,0.835,15.6,93.0,2.1,76.6
124.0,51.8,0.1,1479.29634,0.824,14.7,92.0,2.2,76.2
122.0,51.2,0.1,1227.73677,0.818,14.6,91.0,2.2,76.0
177.0,5.5,0.1,1922.41388,0.514,9.6,98.0,1.1,69.2
183.0,49.7,0.1,29.652622,0.512,9.6,88.0,1.1,68.8
182.0,48.9,0.1,188.5159,0.509,9.5,94.0,1.1,68.8
184.0,48.1,0.1,1858.689868,0.505,9.4,99.0,1.2,68.7
186.0,47.2,0.1,1642.837974,0.497,9.4,99.0,1.2,68.5
188.0,46.4,0.1,1272.44825,0.492,9.3,9.0,1.2,68.3
192.0,45.5,0.1,1158.282672,0.494,9.3,92.0,1.2,68.1
193.0,44.7,0.1,125.79167,0.489,9.2,89.0,1.2,68.0
2.0,43.8,0.1,146.931125,0.482,9.0,9.0,1.2,67.6
2.0,43.0,0.1,948.6592511,0.47,8.4,99.0,1.3,67.6
24.0,42.1,0.1,88.874858,0.465,8.3,89.0,1.3,67.4
29.0,41.3,0.1,818.442619,0.459,8.1,9.0,1.3,67.1
215.0,4.4,0.1,744.7657423,0.453,8.0,84.0,1.3,66.8
22.0,39.6,0.1,784.9562874,0.446,7.3,78.0,1.4,66.5
227.0,38.7,0.1,944.81684,0.442,6.6,84.0,1.4,66.2
235.0,37.9,0.1,154.518572,0.455,7.2,86.0,1.4,65.8
312.0,24.3,0.7,426.98537,0.677,12.3,42.0,6.6,55.0
321.0,23.8,0.8,417.89143,0.677,12.3,42.0,6.7,54.3
318.0,23.3,0.8,47.5432354,0.677,12.3,42.0,6.8,54.2
336.0,22.9,0.8,1764.97387,0.677,12.3,42.0,6.8,53.1
329.0,22.4,0.8,1764.97387,0.677,12.3,41.0,6.9,53.1
336.0,22.0,0.8,1764.97387,0.677,12.3,45.0,7.0,52.4
335.0,21.5,0.8,1764.97387,0.677,12.3,42.0,7.1,52.2
336.0,21.1,0.9,1764.97387,0.677,12.3,31.0,7.2,51.9
34.0,2.7,0.9,1764.97387,0.677,12.3,4.0,7.3,51.5
337.0,2.2,0.9,1764.97387,0.677,12.3,26.0,7.4,51.5
334.0,19.8,0.9,1764.97387,0.677,12.3,35.0,7.5,51.6
341.0,19.4,0.9,1764.97387,0.677,12.3,3.0,7.6,51.2
344.0,19.0,0.9,1764.97387,0.677,12.3,4.0,7.7,51.1
348.0,18.6,0.9,1764.97387,0.677,12.3,4.0,7.8,58.0
352.0,18.2,0.8,1764.97387,0.677,12.3,33.0,7.9,57.0
355.0,17.8,0.8,1764.97387,0.677,12.3,33.0,8.0,55.0
328.0,51.1,3.6,5769.77258,0.665,13.0,75.0,4.4,62.9
347.0,5.3,3.7,6479.625659,0.66,13.0,77.0,4.9,62.0
371.0,49.5,4.5,6876.953821,0.652,12.8,73.0,5.4,69.0
48.0,48.7,7.6,7548.163698,0.644,12.8,65.0,6.0,59.2
413.0,47.9,8.5,849.954224,0.638,12.8,69.0,6.6,58.9
428.0,47.2,11.0,7362.76139,0.63,12.8,72.0,7.3,58.0
449.0,46.4,19.0,5888.6284,0.622,12.8,76.0,8.1,56.5
473.0,45.7,23.5,5786.59972,0.616,12.9,79.0,8.9,55.3
486.0,45.0,26.4,6125.39984,0.612,12.9,82.0,9.7,54.5
496.0,44.3,28.1,5631.73485,0.609,12.9,82.0,1.6,54.0
498.0,43.6,29.5,5414.634326,0.609,12.9,79.0,11.6,53.8
497.0,42.9,29.7,4863.51688,0.611,12.9,74.0,12.6,53.7
485.0,42.2,28.9,3775.68275,0.613,12.9,69.0,13.5,54.0
459.0,41.6,26.6,2518.398261,0.62,12.9,7.0,14.5,54.9
429.0,4.9,24.0,2681.781,0.629,13.0,71.0,15.4,56.0
397.0,4.1,21.3,337.2253,0.635,13.0,73.0,16.3,57.3
332.0,43.349999999999994,3.4,758.725782,0.421,4.9,31.0,3.3,57.3
343.0,43.349999999999994,3.5,1151.861715,0.421,4.9,39.0,3.3,56.6
345.0,43.349999999999994,3.6,1186.11325,0.417,4.9,45.0,3.3,56.4
347.0,43.349999999999994,3.8,958.45581,0.419,4.9,59.0,3.3,56.0
355.0,43.349999999999994,3.9,176.9713,0.429,4.9,61.0,3.3,55.4
359.0,43.349999999999994,4.0,1562.239346,0.0,0.0,93.0,3.3,55.0
369.0,43.349999999999994,4.2,1264.78998,0.0,0.0,93.0,3.3,54.3
377.0,43.349999999999994,4.2,1678.711862,0.0,0.0,93.0,3.3,53.6
381.0,43.349999999999994,4.2,1764.97387,0.0,0.0,93.0,3.3,53.1
383.0,43.349999999999994,4.1,1764.97387,0.0,0.0,93.0,3.3,52.5
383.0,43.349999999999994,3.9,1764.97387,0.0,0.0,93.0,3.3,51.9
383.0,43.349999999999994,3.8,1764.97387,0.0,0.0,93.0,3.3,51.4
383.0,43.349999999999994,3.5,1764.97387,0.0,0.0,93.0,3.3,58.0
382.0,43.349999999999994,3.3,1764.97387,0.0,0.0,93.0,3.3,52.0
381.0,43.349999999999994,3.0,1764.97387,0.0,0.0,93.0,3.3,49.6
38.0,43.349999999999994,2.7,1764.97387,0.0,0.0,93.0,3.3,48.9
56.0,66.6,0.1,25683.84565,0.882,17.7,97.0,0.6,82.8
58.0,66.0,0.1,296.47225,0.877,17.6,97.0,0.6,82.6
6.0,65.4,0.1,2921.9342,0.874,17.5,96.0,0.6,82.4
61.0,64.8,0.1,28562.29324,0.871,17.2,97.0,0.6,82.0
63.0,64.1,0.1,31834.21816,0.867,16.9,97.0,0.6,82.1
64.0,63.5,0.1,3736.228,0.86,16.4,97.0,0.6,81.9
66.0,62.9,0.1,32333.4661,0.858,16.3,96.0,0.6,81.6
7.0,62.3,0.1,35578.73619,0.854,16.1,97.0,0.6,81.3
72.0,61.7,0.1,3279.414,0.849,16.0,96.0,0.6,89.0
73.0,61.1,0.1,28482.6948,0.844,15.9,98.0,0.6,88.0
77.0,6.5,0.1,2651.71745,0.837,15.8,96.0,0.6,81.0
79.0,59.9,0.1,24918.64584,0.833,15.6,97.0,0.6,81.0
83.0,59.3,0.1,21495.7741,0.83,15.6,98.0,0.6,79.4
83.0,58.8,0.1,1719.53541,0.828,15.7,98.0,0.6,79.5
84.0,58.2,0.1,15323.6114,0.825,15.7,96.0,0.6,79.4
86.0,57.6,0.1,14676.769,0.82,15.7,95.0,0.6,79.1
138.0,23.4,0.1,3844.89123,0.764,14.0,99.0,15.1,74.9
141.0,22.7,0.1,382.54994,0.76,14.0,99.0,15.2,74.7
142.0,21.9,0.1,361.289374,0.757,13.8,99.0,15.2,74.6
143.0,21.2,0.1,335.521375,0.752,13.7,99.0,15.3,74.5
141.0,2.5,0.1,322.992615,0.746,13.6,99.0,15.3,74.5
138.0,19.8,0.1,2819.511161,0.739,13.5,99.0,15.3,74.5
183.0,19.2,0.1,216.681584,0.735,13.4,97.0,15.3,71.8
172.0,18.5,0.1,254.489192,0.731,13.3,98.0,15.4,72.3
146.0,17.9,0.1,1644.816372,0.725,13.2,98.0,15.4,73.7
145.0,17.2,0.1,1448.7611,0.718,13.1,98.0,15.4,73.8
138.0,16.6,0.1,1259.87591,0.712,12.9,99.0,15.4,74.2
197.0,16.1,0.1,174.6692,0.705,12.8,97.0,15.4,69.1
146.0,15.6,0.1,989.4547732,0.697,12.7,99.0,15.4,73.9
149.0,15.1,0.1,873.1472436,0.699,12.6,98.0,15.4,73.7
16.0,14.6,0.1,837.699787,0.686,12.5,98.0,15.4,72.7
175.0,14.1,0.1,875.412178,0.677,12.4,99.0,15.3,71.5
225.0,43.349999999999994,0.3,2513.884661,0.488,7.2,93.0,3.3,64.1
229.0,43.349999999999994,0.3,2176.89829,0.485,7.2,94.0,3.3,63.8
232.0,43.349999999999994,0.3,1955.66799,0.478,7.0,93.0,3.3,63.5
235.0,43.349999999999994,0.3,1892.894352,0.468,6.8,92.0,3.3,63.2
241.0,43.349999999999994,0.3,1666.857757,0.463,7.0,93.0,3.3,62.7
243.0,43.349999999999994,0.3,1476.47887,0.461,7.0,9.0,3.3,62.5
248.0,43.349999999999994,0.3,1226.884381,0.456,6.8,81.0,3.3,62.0
251.0,43.349999999999994,0.3,1291.528826,0.444,6.3,86.0,3.3,61.8
254.0,43.349999999999994,0.3,1115.6952,0.44,6.4,84.0,3.3,61.4
26.0,43.349999999999994,0.2,893.8793645,0.43,6.2,78.0,3.3,61.0
261.0,43.349999999999994,0.2,679.7539949,0.423,6.1,78.0,3.3,67.0
278.0,43.349999999999994,0.2,565.569459,0.415,5.7,74.0,3.3,59.7
278.0,43.349999999999994,0.2,477.738478,0.409,5.6,69.0,3.3,59.6
277.0,43.349999999999994,0.2,412.1517561,0.403,5.6,6.0,3.3,59.4
283.0,43.349999999999994,0.2,377.5254454,0.399,5.6,66.0,3.3,58.9
284.0,43.349999999999994,0.1,361.35843,0.394,5.5,62.0,3.3,58.6
176.0,58.3,0.4,8818.982566,0.723,12.7,89.0,3.5,71.6
178.0,57.7,0.4,9564.46383,0.722,12.7,85.0,3.5,71.4
179.0,57.0,0.4,9484.56898,0.719,12.7,86.0,3.5,71.2
178.0,56.3,0.9,9272.413453,0.708,12.7,84.0,3.5,71.3
187.0,55.5,0.1,8318.97692,0.704,12.5,86.0,3.5,76.0
19.0,54.8,0.5,833.31332,0.7,12.3,96.0,3.5,73.0
196.0,54.1,0.6,7443.85178,0.696,12.1,87.0,3.5,70.0
196.0,53.3,1.2,6858.163158,0.691,11.9,85.0,3.5,69.8
22.0,52.6,0.8,5761.39536,0.684,11.7,84.0,3.5,69.5
199.0,51.8,0.6,527.92,0.678,11.5,84.0,3.5,69.3
25.0,51.1,0.6,3595.8855,0.672,11.3,83.0,3.5,68.9
214.0,5.4,0.9,36.48773,0.0,11.1,85.0,3.5,68.3
223.0,49.7,1.0,263.1399,0.0,10.9,75.0,3.5,68.0
221.0,49.0,1.6,2232.513244,0.0,11.0,73.0,3.5,67.9
219.0,48.3,1.8,1598.77512,0.0,11.0,68.0,3.6,67.7
224.0,47.6,0.4,1888.61829,0.0,11.1,71.0,3.6,67.4
373.0,32.3,7.1,3136.92511,0.541,11.4,9.0,4.0,58.9
382.0,31.8,7.3,3464.35169,0.541,11.4,98.0,4.3,58.4
393.0,31.2,9.8,3598.75972,0.539,11.4,98.0,4.5,57.6
412.0,3.7,12.2,3851.51547,0.534,11.3,95.0,4.8,56.5
438.0,3.2,15.7,3934.27325,0.526,11.2,91.0,5.1,55.0
459.0,29.7,21.6,369.239336,0.523,11.0,89.0,5.4,53.6
46.0,29.3,33.7,332.517125,0.519,10.8,88.0,5.8,52.6
477.0,28.9,40.2,2842.438422,0.514,10.6,88.0,6.1,51.4
51.0,28.5,40.7,347.48798,0.508,10.5,87.0,6.5,50.0
564.0,28.2,43.7,2937.36723,0.502,9.9,87.0,6.9,47.8
63.0,27.8,49.1,2873.862141,0.495,9.7,86.0,7.3,46.0
69.0,27.4,50.3,2529.633557,0.492,9.4,86.0,7.7,45.6
6.0,27.1,50.6,22.99449,0.493,9.1,85.0,8.2,45.9
587.0,26.7,49.9,1324.996228,0.502,9.2,85.0,8.6,46.4
568.0,26.3,48.8,1437.634951,0.506,9.3,84.0,9.0,47.1
536.0,25.9,46.4,1637.4567,0.516,9.4,84.0,9.4,48.4
53.0,59.5,0.1,5585.25847,0.909,15.9,98.0,1.5,82.4
54.0,59.0,0.1,5918.19898,0.906,15.8,98.0,1.5,82.3
57.0,58.5,0.1,6283.24522,0.904,15.8,98.0,1.4,81.9
57.0,58.1,0.1,57134.777,0.903,15.8,98.0,1.4,81.7
58.0,57.7,0.1,59593.28711,0.901,16.0,98.0,1.4,81.7
58.0,57.3,0.1,5276.25591,0.895,15.8,98.0,1.3,81.5
62.0,56.9,0.1,4627.592,0.898,15.8,98.0,1.3,81.4
62.0,56.5,0.1,55746.84238,0.897,15.7,98.0,1.3,81.1
63.0,56.1,0.1,53324.37937,0.895,15.8,98.0,1.3,89.0
64.0,55.7,0.1,46256.4716,0.892,15.9,98.0,1.3,88.0
66.0,55.3,0.1,4385.35315,0.89,16.0,98.0,1.3,85.0
7.0,54.9,0.1,42442.2245,0.888,16.0,99.0,1.3,83.0
69.0,54.4,0.1,36961.42537,0.882,15.9,99.0,1.3,82.0
71.0,53.9,0.1,29571.7446,0.88,15.9,99.0,1.3,79.9
73.0,53.4,0.1,26969.24457,0.877,15.9,99.0,1.3,79.8
73.0,52.8,0.1,29283.55,0.873,15.9,99.0,1.4,79.6
49.0,57.4,0.1,8989.8424,0.938,16.0,97.0,0.4,83.4
51.0,57.0,0.1,85814.58857,0.936,15.9,96.0,0.4,83.2
52.0,56.6,0.1,84658.88768,0.934,15.8,96.0,0.4,83.0
54.0,56.2,0.1,83164.38795,0.932,15.7,96.0,0.5,82.7
55.0,55.8,0.1,87998.44468,0.932,15.6,96.0,0.5,82.6
57.0,55.4,0.1,74276.71842,0.92,15.4,95.0,0.5,82.3
6.0,55.0,0.1,69672.471,0.916,15.3,95.0,0.5,82.1
6.0,54.6,0.1,72119.5687,0.914,15.3,95.0,0.5,82.0
63.0,54.1,0.1,63223.46778,0.911,15.3,94.0,0.5,81.7
65.0,53.7,0.1,57348.92788,0.904,15.2,94.0,0.6,81.5
66.0,53.2,0.1,54797.54663,0.899,15.2,94.0,0.6,81.1
69.0,52.8,0.1,53255.97631,0.895,15.1,93.0,0.6,81.0
72.0,52.3,0.1,4796.56497,0.889,15.0,93.0,0.6,85.0
74.0,51.8,0.1,41336.72192,0.89,15.2,93.0,0.6,84.0
75.0,51.3,0.1,38538.64447,0.888,15.2,93.0,0.7,82.0
78.0,5.8,0.1,37813.23426,0.879,15.1,93.0,0.7,79.7
293.0,57.1,0.1,1764.97387,0.553,9.0,41.0,6.3,64.5
294.0,56.2,0.1,1764.97387,0.575,9.0,43.0,6.3,64.4
37.0,55.2,0.1,1764.97387,0.635,13.0,41.0,6.3,63.6
32.0,54.2,0.1,1764.97387,0.645,12.5,45.0,6.3,62.8
163.0,53.2,0.1,1764.97387,0.646,12.0,72.0,6.3,71.7
127.0,52.3,0.1,1764.97387,0.65,11.7,8.0,6.4,73.7
124.0,51.3,0.1,1764.97387,0.648,11.8,8.0,6.4,73.8
122.0,5.4,0.1,1764.97387,0.651,11.6,79.0,6.4,73.8
121.0,49.4,0.1,258.3529,0.644,11.5,8.0,6.4,73.8
123.0,48.5,0.1,1762.24617,0.636,11.4,8.0,6.4,73.7
127.0,47.6,0.1,1577.457182,0.624,11.0,8.0,6.5,73.5
131.0,46.8,0.1,148.852738,0.61,10.6,81.0,6.5,73.2
134.0,46.0,0.1,1253.39143,0.599,10.3,83.0,6.6,73.0
135.0,45.3,0.1,1263.13455,0.596,10.2,84.0,6.6,72.8
135.0,44.6,0.1,1258.421953,0.589,10.1,82.0,6.7,72.7
136.0,43.9,0.1,1177.629268,0.588,10.0,84.0,6.8,72.6
161.0,4.7,0.2,918.6771543,0.625,11.3,96.0,3.6,69.7
162.0,39.9,0.2,114.45919,0.622,11.3,97.0,3.6,69.6
163.0,39.0,0.2,14.214412,0.617,11.2,96.0,3.6,69.3
164.0,38.2,0.2,954.725253,0.613,11.1,94.0,3.6,68.8
166.0,37.4,0.2,834.5412953,0.608,11.1,96.0,3.7,68.1
171.0,36.6,0.2,738.3475227,0.603,11.1,93.0,3.7,67.3
174.0,35.9,0.2,666.3458569,0.601,11.1,93.0,3.7,66.7
178.0,35.3,0.3,76.914128,0.592,10.8,86.0,3.8,66.4
181.0,34.7,0.3,52.35956,0.586,10.9,86.0,3.8,66.1
183.0,34.1,0.3,44.2872665,0.579,10.7,83.0,3.8,65.9
194.0,33.5,0.3,337.359236,0.572,10.6,84.0,3.8,65.5
177.0,33.0,0.3,39.281834,0.563,10.5,86.0,3.9,65.9
182.0,32.5,0.3,236.314438,0.553,10.1,85.0,4.0,65.2
193.0,32.1,0.3,189.3878519,0.543,9.8,85.0,4.0,64.3
194.0,31.6,0.3,17.8159721,0.535,9.7,85.0,4.1,64.0
198.0,31.3,0.3,138.436633,0.529,9.6,83.0,4.2,63.7
148.0,33.6,0.1,5814.863134,0.738,13.6,99.0,7.7,74.9
152.0,32.4,0.1,5941.8471,0.737,13.6,99.0,7.8,74.6
153.0,31.3,0.1,6171.262444,0.733,13.6,99.0,7.9,74.5
154.0,3.1,0.1,5859.915622,0.729,13.7,99.0,8.0,74.3
155.0,29.0,0.2,5491.159981,0.72,13.3,99.0,8.1,74.1
158.0,27.9,0.2,575.32176,0.711,13.1,99.0,8.2,73.9
16.0,26.8,0.3,4212.5492,0.706,13.0,99.0,8.3,73.7
162.0,25.7,0.3,4378.68746,0.7,12.9,99.0,8.5,73.5
165.0,24.6,0.4,3972.26475,0.687,12.3,98.0,8.6,73.3
168.0,23.6,0.5,3368.952576,0.686,12.4,98.0,8.7,73.0
177.0,22.6,0.5,2893.651356,0.682,12.0,98.0,8.9,72.5
189.0,21.7,0.5,2659.83918,0.674,11.9,98.0,9.0,71.6
189.0,2.9,0.6,2358.93629,0.666,11.8,98.0,9.1,71.7
192.0,2.2,0.7,296.54617,0.657,11.5,96.0,9.2,71.4
194.0,19.4,0.8,1893.145377,0.649,11.2,96.0,9.3,71.2
194.0,18.7,0.8,27.564826,0.64,10.9,97.0,9.4,71.1
12.0,6.3,0.1,1764.97387,0.746,12.9,91.0,2.1,75.7
